REVIEW_GROUP,RXCUI,RXCUI_NAME,CURRENT_ATC,CURRENT_NAME,NEW_ATC,NEW_NAME,ACTION,CONFIDENCE,REASON
4,1421007,amylase 64000 UNT / lipase 9000 UNT / protease 57000 UNT Oral Tablet [PanaKare],A09AA01,diastase,A09AA02,"multienzymes (lipase, protease etc.)",REPLACE,HIGH,"Amylase+lipase+protease pancreatic-enzyme products (pancrelipase-shape) are a multienzyme preparation, not diastase mono; A09AA02 ""multienzymes (lipase, protease etc.)"" is the correct WHO code."
4,1421616,amylase 164 UNT/MG / lipase 25.5 UNT/MG / protease 139 UNT/MG Oral Powder,A09AA01,diastase,A09AA02,"multienzymes (lipase, protease etc.)",REPLACE,HIGH,"Amylase+lipase+protease pancreatic-enzyme products (pancrelipase-shape) are a multienzyme preparation, not diastase mono; A09AA02 ""multienzymes (lipase, protease etc.)"" is the correct WHO code."
4,1421620,amylase 164 UNT/MG / lipase 25.5 UNT/MG / protease 139 UNT/MG Oral Powder [PanaKare],A09AA01,diastase,A09AA02,"multienzymes (lipase, protease etc.)",REPLACE,HIGH,"Amylase+lipase+protease pancreatic-enzyme products (pancrelipase-shape) are a multienzyme preparation, not diastase mono; A09AA02 ""multienzymes (lipase, protease etc.)"" is the correct WHO code."
4,1423489,amylase 64000 UNT / lipase 9000 UNT / protease 57000 UNT Oral Tablet [PancrePlus],A09AA01,diastase,A09AA02,"multienzymes (lipase, protease etc.)",REPLACE,HIGH,"Amylase+lipase+protease pancreatic-enzyme products (pancrelipase-shape) are a multienzyme preparation, not diastase mono; A09AA02 ""multienzymes (lipase, protease etc.)"" is the correct WHO code."
4,1543006,amylase 15125 UNT / lipase 4000 UNT / protease 14375 UNT Delayed Release Oral Capsule [Pertzye],A09AA01,diastase,A09AA02,"multienzymes (lipase, protease etc.)",REPLACE,HIGH,"Amylase+lipase+protease pancreatic-enzyme products (pancrelipase-shape) are a multienzyme preparation, not diastase mono; A09AA02 ""multienzymes (lipase, protease etc.)"" is the correct WHO code."
4,1594673,amylase 105000 UNT / lipase 25000 UNT / protease 79000 UNT Delayed Release Oral Capsule [Zenpep],A09AA01,diastase,A09AA02,"multienzymes (lipase, protease etc.)",REPLACE,HIGH,"Amylase+lipase+protease pancreatic-enzyme products (pancrelipase-shape) are a multienzyme preparation, not diastase mono; A09AA02 ""multienzymes (lipase, protease etc.)"" is the correct WHO code."
4,1595292,amylase 14000 UNT / lipase 3000 UNT / protease 10000 UNT Delayed Release Oral Capsule [Zenpep],A09AA01,diastase,A09AA02,"multienzymes (lipase, protease etc.)",REPLACE,HIGH,"Amylase+lipase+protease pancreatic-enzyme products (pancrelipase-shape) are a multienzyme preparation, not diastase mono; A09AA02 ""multienzymes (lipase, protease etc.)"" is the correct WHO code."
4,1595457,amylase 24000 UNT / lipase 5000 UNT / protease 17000 UNT Delayed Release Oral Capsule [Zenpep],A09AA01,diastase,A09AA02,"multienzymes (lipase, protease etc.)",REPLACE,HIGH,"Amylase+lipase+protease pancreatic-enzyme products (pancrelipase-shape) are a multienzyme preparation, not diastase mono; A09AA02 ""multienzymes (lipase, protease etc.)"" is the correct WHO code."
4,1595462,amylase 42000 UNT / lipase 10000 UNT / protease 32000 UNT Delayed Release Oral Capsule [Zenpep],A09AA01,diastase,A09AA02,"multienzymes (lipase, protease etc.)",REPLACE,HIGH,"Amylase+lipase+protease pancreatic-enzyme products (pancrelipase-shape) are a multienzyme preparation, not diastase mono; A09AA02 ""multienzymes (lipase, protease etc.)"" is the correct WHO code."
4,1595473,amylase 63000 UNT / lipase 15000 UNT / protease 47000 UNT Delayed Release Oral Capsule [Zenpep],A09AA01,diastase,A09AA02,"multienzymes (lipase, protease etc.)",REPLACE,HIGH,"Amylase+lipase+protease pancreatic-enzyme products (pancrelipase-shape) are a multienzyme preparation, not diastase mono; A09AA02 ""multienzymes (lipase, protease etc.)"" is the correct WHO code."
4,1595478,amylase 84000 UNT / lipase 20000 UNT / protease 63000 UNT Delayed Release Oral Capsule [Zenpep],A09AA01,diastase,A09AA02,"multienzymes (lipase, protease etc.)",REPLACE,HIGH,"Amylase+lipase+protease pancreatic-enzyme products (pancrelipase-shape) are a multienzyme preparation, not diastase mono; A09AA02 ""multienzymes (lipase, protease etc.)"" is the correct WHO code."
4,1806921,amylase 61500 UNT / lipase 10500 UNT / protease 35500 UNT Delayed Release Oral Capsule [Pancreaze],A09AA01,diastase,A09AA02,"multienzymes (lipase, protease etc.)",REPLACE,HIGH,"Amylase+lipase+protease pancreatic-enzyme products (pancrelipase-shape) are a multienzyme preparation, not diastase mono; A09AA02 ""multienzymes (lipase, protease etc.)"" is the correct WHO code."
4,1806926,amylase 98400 UNT / lipase 16800 UNT / protease 56800 UNT Delayed Release Oral Capsule [Pancreaze],A09AA01,diastase,A09AA02,"multienzymes (lipase, protease etc.)",REPLACE,HIGH,"Amylase+lipase+protease pancreatic-enzyme products (pancrelipase-shape) are a multienzyme preparation, not diastase mono; A09AA02 ""multienzymes (lipase, protease etc.)"" is the correct WHO code."
4,1806931,amylase 83900 UNT / lipase 21000 UNT / protease 54700 UNT Delayed Release Oral Capsule [Pancreaze],A09AA01,diastase,A09AA02,"multienzymes (lipase, protease etc.)",REPLACE,HIGH,"Amylase+lipase+protease pancreatic-enzyme products (pancrelipase-shape) are a multienzyme preparation, not diastase mono; A09AA02 ""multienzymes (lipase, protease etc.)"" is the correct WHO code."
4,1806966,amylase 24600 UNT / lipase 4200 UNT / protease 14200 UNT Delayed Release Oral Capsule [Pancreaze],A09AA01,diastase,A09AA02,"multienzymes (lipase, protease etc.)",REPLACE,HIGH,"Amylase+lipase+protease pancreatic-enzyme products (pancrelipase-shape) are a multienzyme preparation, not diastase mono; A09AA02 ""multienzymes (lipase, protease etc.)"" is the correct WHO code."
4,1929118,amylase 90750 UNT / lipase 24000 UNT / protease 86250 UNT Delayed Release Oral Capsule [Pertzye],A09AA01,diastase,A09AA02,"multienzymes (lipase, protease etc.)",REPLACE,HIGH,"Amylase+lipase+protease pancreatic-enzyme products (pancrelipase-shape) are a multienzyme preparation, not diastase mono; A09AA02 ""multienzymes (lipase, protease etc.)"" is the correct WHO code."
4,1995479,amylase 168000 UNT / lipase 40000 UNT / protease 126000 UNT Delayed Release Oral Capsule [Zenpep],A09AA01,diastase,A09AA02,"multienzymes (lipase, protease etc.)",REPLACE,HIGH,"Amylase+lipase+protease pancreatic-enzyme products (pancrelipase-shape) are a multienzyme preparation, not diastase mono; A09AA02 ""multienzymes (lipase, protease etc.)"" is the correct WHO code."
4,2049397,amylase 64000 UNT / lipase 9000 UNT / protease 57000 UNT Oral Tablet [Zypatt],A09AA01,diastase,A09AA02,"multienzymes (lipase, protease etc.)",REPLACE,HIGH,"Amylase+lipase+protease pancreatic-enzyme products (pancrelipase-shape) are a multienzyme preparation, not diastase mono; A09AA02 ""multienzymes (lipase, protease etc.)"" is the correct WHO code."
4,2049401,amylase 164 UNT/MG / lipase 25.5 UNT/MG / protease 139 UNT/MG Oral Powder [Zypatt],A09AA01,diastase,A09AA02,"multienzymes (lipase, protease etc.)",REPLACE,HIGH,"Amylase+lipase+protease pancreatic-enzyme products (pancrelipase-shape) are a multienzyme preparation, not diastase mono; A09AA02 ""multienzymes (lipase, protease etc.)"" is the correct WHO code."
4,2173926,amylase 112500 UNT / lipase 9000 UNT / protease 112500 UNT Oral Capsule,A09AA01,diastase,A09AA02,"multienzymes (lipase, protease etc.)",REPLACE,HIGH,"Amylase+lipase+protease pancreatic-enzyme products (pancrelipase-shape) are a multienzyme preparation, not diastase mono; A09AA02 ""multienzymes (lipase, protease etc.)"" is the correct WHO code."
4,308238,amylase 60 MG / papain 60 MG Chewable Tablet,A09AA01,diastase,A09AA02,"multienzymes (lipase, protease etc.)",REPLACE,HIGH,Amylase+papain digestive-enzyme chewable tablet; classified under the same multienzyme bucket as other pancreatic-enzyme mixes.
4,687196,glucose 33 MG/ML / sodium chloride 0.0513 MEQ/ML Injectable Solution,C05BB56,"glucose, combinations",B05BB02,electrolytes with carbohydrates,REPLACE,MED,"Glucose+sodium chloride IV solution is an electrolyte-with-carbohydrate infusion, not a sclerosing agent (C05BB is for varicose-vein injection). B05BB02 is the correct anatomical class."
4,799999,calcium chloride 0.00014 MEQ/ML / glucose 1.7 MG/ML / magnesium chloride 0.0000245 MEQ/ML / sodium chloride 0.00368 MEQ/ML / sodium lactate 0.0016 MEQ/ML Intraperitoneal Solution,C05BB56,"glucose, combinations",B05BB04,electrolytes in combination with other drugs,REPLACE,MED,"Multi-electrolyte (Ca/Mg/Na) + glucose dilute IV solution is a cardioplegia/electrolyte-balance infusion, not a sclerosing agent (C05BB = varicose vein injections, wrong anatomical class entirely). B05BB04 ""electrolytes in combination with other drugs"" is the closer WHO fit."
4,800003,calcium chloride 0.00014 MEQ/ML / glucose 1.7 MG/ML / magnesium chloride 0.0000245 MEQ/ML / sodium chloride 0.00368 MEQ/ML / sodium lactate 0.0016 MEQ/ML Intraperitoneal Solution [Dianeal PD-2/4.25],C05BB56,"glucose, combinations",B05BB04,electrolytes in combination with other drugs,REPLACE,MED,"Multi-electrolyte (Ca/Mg/Na) + glucose dilute IV solution is a cardioplegia/electrolyte-balance infusion, not a sclerosing agent (C05BB = varicose vein injections, wrong anatomical class entirely). B05BB04 ""electrolytes in combination with other drugs"" is the closer WHO fit."
4,800057,calcium chloride 0.00014 MEQ/ML / glucose 0.6 MG/ML / magnesium chloride 0.0000245 MEQ/ML / sodium chloride 0.00368 MEQ/ML / sodium lactate 0.0016 MEQ/ML Intraperitoneal Solution,C05BB56,"glucose, combinations",B05BB04,electrolytes in combination with other drugs,REPLACE,MED,"Multi-electrolyte (Ca/Mg/Na) + glucose dilute IV solution is a cardioplegia/electrolyte-balance infusion, not a sclerosing agent (C05BB = varicose vein injections, wrong anatomical class entirely). B05BB04 ""electrolytes in combination with other drugs"" is the closer WHO fit."
4,800061,calcium chloride 0.00014 MEQ/ML / glucose 0.6 MG/ML / magnesium chloride 0.0000245 MEQ/ML / sodium chloride 0.00368 MEQ/ML / sodium lactate 0.0016 MEQ/ML Intraperitoneal Solution [Dianeal PD-2/1.5],C05BB56,"glucose, combinations",B05BB04,electrolytes in combination with other drugs,REPLACE,MED,"Multi-electrolyte (Ca/Mg/Na) + glucose dilute IV solution is a cardioplegia/electrolyte-balance infusion, not a sclerosing agent (C05BB = varicose vein injections, wrong anatomical class entirely). B05BB04 ""electrolytes in combination with other drugs"" is the closer WHO fit."
4,800062,calcium chloride 0.00014 MEQ/ML / glucose 1 MG/ML / magnesium chloride 0.0000245 MEQ/ML / sodium chloride 0.00368 MEQ/ML / sodium lactate 0.0016 MEQ/ML Intraperitoneal Solution,C05BB56,"glucose, combinations",B05BB04,electrolytes in combination with other drugs,REPLACE,MED,"Multi-electrolyte (Ca/Mg/Na) + glucose dilute IV solution is a cardioplegia/electrolyte-balance infusion, not a sclerosing agent (C05BB = varicose vein injections, wrong anatomical class entirely). B05BB04 ""electrolytes in combination with other drugs"" is the closer WHO fit."
4,800064,calcium chloride 0.00014 MEQ/ML / glucose 1 MG/ML / magnesium chloride 0.0000245 MEQ/ML / sodium chloride 0.00368 MEQ/ML / sodium lactate 0.0016 MEQ/ML Intraperitoneal Solution [Dianeal PD-2/2.5],C05BB56,"glucose, combinations",B05BB04,electrolytes in combination with other drugs,REPLACE,MED,"Multi-electrolyte (Ca/Mg/Na) + glucose dilute IV solution is a cardioplegia/electrolyte-balance infusion, not a sclerosing agent (C05BB = varicose vein injections, wrong anatomical class entirely). B05BB04 ""electrolytes in combination with other drugs"" is the closer WHO fit."
4,800066,calcium chloride 0.000996 MEQ/ML / glucose 1.7 MG/ML / magnesium chloride 0.0000245 MEQ/ML / sodium chloride 0.00368 MEQ/ML / sodium lactate 0.0016 MEQ/ML Intraperitoneal Solution,C05BB56,"glucose, combinations",B05BB04,electrolytes in combination with other drugs,REPLACE,MED,"Multi-electrolyte (Ca/Mg/Na) + glucose dilute IV solution is a cardioplegia/electrolyte-balance infusion, not a sclerosing agent (C05BB = varicose vein injections, wrong anatomical class entirely). B05BB04 ""electrolytes in combination with other drugs"" is the closer WHO fit."
4,800074,calcium chloride 0.000996 MEQ/ML / glucose 1.7 MG/ML / magnesium chloride 0.0000245 MEQ/ML / sodium chloride 0.00368 MEQ/ML / sodium lactate 0.0016 MEQ/ML Intraperitoneal Solution [Dianeal Low Calcium 4.25],C05BB56,"glucose, combinations",B05BB04,electrolytes in combination with other drugs,REPLACE,MED,"Multi-electrolyte (Ca/Mg/Na) + glucose dilute IV solution is a cardioplegia/electrolyte-balance infusion, not a sclerosing agent (C05BB = varicose vein injections, wrong anatomical class entirely). B05BB04 ""electrolytes in combination with other drugs"" is the closer WHO fit."
4,800111,calcium chloride 0.000996 MEQ/ML / glucose 1 MG/ML / magnesium chloride 0.0000245 MEQ/ML / sodium chloride 0.00368 MEQ/ML / sodium lactate 0.0016 MEQ/ML Intraperitoneal Solution,C05BB56,"glucose, combinations",B05BB04,electrolytes in combination with other drugs,REPLACE,MED,"Multi-electrolyte (Ca/Mg/Na) + glucose dilute IV solution is a cardioplegia/electrolyte-balance infusion, not a sclerosing agent (C05BB = varicose vein injections, wrong anatomical class entirely). B05BB04 ""electrolytes in combination with other drugs"" is the closer WHO fit."
4,800115,calcium chloride 0.000996 MEQ/ML / glucose 1 MG/ML / magnesium chloride 0.0000245 MEQ/ML / sodium chloride 0.00368 MEQ/ML / sodium lactate 0.0016 MEQ/ML Intraperitoneal Solution [Dianeal Low Calcium 2.5],C05BB56,"glucose, combinations",B05BB04,electrolytes in combination with other drugs,REPLACE,MED,"Multi-electrolyte (Ca/Mg/Na) + glucose dilute IV solution is a cardioplegia/electrolyte-balance infusion, not a sclerosing agent (C05BB = varicose vein injections, wrong anatomical class entirely). B05BB04 ""electrolytes in combination with other drugs"" is the closer WHO fit."
4,800472,calcium chloride 0.000996 MEQ/ML / glucose 0.6 MG/ML / magnesium chloride 0.0000245 MEQ/ML / sodium chloride 0.00368 MEQ/ML / sodium lactate 0.0016 MEQ/ML Intraperitoneal Solution,C05BB56,"glucose, combinations",B05BB04,electrolytes in combination with other drugs,REPLACE,MED,"Multi-electrolyte (Ca/Mg/Na) + glucose dilute IV solution is a cardioplegia/electrolyte-balance infusion, not a sclerosing agent (C05BB = varicose vein injections, wrong anatomical class entirely). B05BB04 ""electrolytes in combination with other drugs"" is the closer WHO fit."
4,800474,calcium chloride 0.000996 MEQ/ML / glucose 0.6 MG/ML / magnesium chloride 0.0000245 MEQ/ML / sodium chloride 0.00368 MEQ/ML / sodium lactate 0.0016 MEQ/ML Intraperitoneal Solution [Dianeal Low Calcium 1.5],C05BB56,"glucose, combinations",B05BB04,electrolytes in combination with other drugs,REPLACE,MED,"Multi-electrolyte (Ca/Mg/Na) + glucose dilute IV solution is a cardioplegia/electrolyte-balance infusion, not a sclerosing agent (C05BB = varicose vein injections, wrong anatomical class entirely). B05BB04 ""electrolytes in combination with other drugs"" is the closer WHO fit."
4,1049306,fructose 175 MG / glucose 968 MG / sodium citrate 230 MG Chewable Tablet,C05BB56,"glucose, combinations",B05BB04,electrolytes in combination with other drugs,REPLACE,MED,"Multi-electrolyte (Ca/Mg/Na) + glucose dilute IV solution is a cardioplegia/electrolyte-balance infusion, not a sclerosing agent (C05BB = varicose vein injections, wrong anatomical class entirely). B05BB04 ""electrolytes in combination with other drugs"" is the closer WHO fit."
4,991486,codeine phosphate 2 MG/ML / promethazine hydrochloride 1.25 MG/ML Oral Solution,R05DA04,codeine,R05DA20,combinations,REPLACE,HIGH,"Codeine + promethazine/phenylephrine/pyrilamine/guaiacolsulfonic-acid cough syrups are codeine COMBINATION products, not codeine mono; R05DA20 ""combinations"" is correct."
4,993066,codeine phosphate 2 MG/ML / phenylephrine 1 MG/ML / promethazine hydrochloride 1 MG/ML Oral Solution,R05DA04,codeine,R05DA20,combinations,REPLACE,HIGH,"Codeine + promethazine/phenylephrine/pyrilamine/guaiacolsulfonic-acid cough syrups are codeine COMBINATION products, not codeine mono; R05DA20 ""combinations"" is correct."
4,993074,codeine phosphate 2 MG/ML / guaiacolsulfonic acid 8.8 MG/ML / phenylephrine hydrochloride 1 MG/ML / promethazine hydrochloride 1 MG/ML Oral Solution,R05DA04,codeine,R05DA20,combinations,REPLACE,HIGH,"Codeine + promethazine/phenylephrine/pyrilamine/guaiacolsulfonic-acid cough syrups are codeine COMBINATION products, not codeine mono; R05DA20 ""combinations"" is correct."
4,993075,codeine phosphate 2 MG/ML / guaiacolsulfonic acid 8.8 MG/ML / promethazine hydrochloride 1 MG/ML Oral Solution,R05DA04,codeine,R05DA20,combinations,REPLACE,HIGH,"Codeine + promethazine/phenylephrine/pyrilamine/guaiacolsulfonic-acid cough syrups are codeine COMBINATION products, not codeine mono; R05DA20 ""combinations"" is correct."
4,996584,codeine phosphate 2 MG/ML / phenylephrine hydrochloride 1 MG/ML / pyrilamine maleate 1 MG/ML Oral Solution [Zotex C],R05DA04,codeine,R05DA20,combinations,REPLACE,HIGH,"Codeine + promethazine/phenylephrine/pyrilamine/guaiacolsulfonic-acid cough syrups are codeine COMBINATION products, not codeine mono; R05DA20 ""combinations"" is correct."
4,996757,codeine phosphate 2 MG/ML / phenylephrine hydrochloride 1 MG/ML / promethazine hydrochloride 1.25 MG/ML Oral Solution,R05DA04,codeine,R05DA20,combinations,REPLACE,HIGH,"Codeine + promethazine/phenylephrine/pyrilamine/guaiacolsulfonic-acid cough syrups are codeine COMBINATION products, not codeine mono; R05DA20 ""combinations"" is correct."
4,995132,chlorpheniramine maleate 0.4 MG/ML / codeine phosphate 1.8 MG/ML Oral Solution [Z Tuss AC],R05FA02,opium derivatives and expectorants,R05DA20,combinations,REPLACE,HIGH,"Chlorpheniramine+codeine (no guaifenesin/expectorant present) does not fit ""opium derivatives AND expectorants"" (R05FA02); R05DA20 ""codeine, combinations"" is the correct WHO bucket since there is no expectorant partner."
4,1357908,dextromethorphan hydrobromide 25 MG / guaifenesin 550 MG / phenylephrine hydrochloride 20 MG Extended Release Oral Tablet,R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,2173735,dextromethorphan hydrobromide 23 MG / guaifenesin 600 MG / phenylephrine hydrochloride 9 MG Extended Release Oral Tablet,R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,880359,dextromethorphan hydrobromide 5.6 MG/ML / guaifenesin 77.6 MG/ML / phenylephrine hydrochloride 2 MG/ML Oral Solution,R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,995450,codeine phosphate 10 MG / guaifenesin 300 MG Oral Tablet,R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,995936,codeine phosphate 10 MG / guaifenesin 300 MG Oral Tablet [Brontex],R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,995956,codeine phosphate 2 MG/ML / guaifenesin 20 MG/ML Oral Solution [Cheracol with Codeine],R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,995983,codeine phosphate 2 MG/ML / guaifenesin 20 MG/ML / pseudoephedrine hydrochloride 6 MG/ML Oral Solution,R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,995985,codeine phosphate 2 MG/ML / guaifenesin 20 MG/ML / pseudoephedrine hydrochloride 6 MG/ML Oral Solution [Biotussin],R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,996712,codeine phosphate 20 MG / guaifenesin 400 MG / pseudoephedrine hydrochloride 20 MG Oral Tablet [Ambifed-G CD],R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,996716,codeine phosphate 20 MG / guaifenesin 400 MG / pseudoephedrine hydrochloride 30 MG Oral Tablet [Ambifed CD],R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,996727,codeine phosphate 20 MG / guaifenesin 400 MG Oral Tablet [Allfen CDX],R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,1000502,dextromethorphan hydrobromide 6 MG/ML / guaifenesin 40 MG/ML / phenylephrine hydrochloride 1.5 MG/ML Oral Solution,R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,1043543,dextromethorphan hydrobromide 1 MG/ML / guaifenesin 20 MG/ML / phenylephrine hydrochloride 0.5 MG/ML Oral Solution,R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,1044949,dextromethorphan hydrobromide 2 MG/ML / guaifenesin 20 MG/ML / phenylephrine hydrochloride 1 MG/ML Oral Solution,R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,1088953,codeine phosphate 1 MG/ML / guaifenesin 20 MG/ML / pseudoephedrine hydrochloride 3 MG/ML Oral Suspension [Zodryl DEC],R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,1088965,codeine phosphate 1 MG/ML / guaifenesin 20 MG/ML / pseudoephedrine hydrochloride 3.33 MG/ML Oral Suspension [Zodryl DEC],R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,1088970,codeine phosphate 1 MG/ML / guaifenesin 20 MG/ML / pseudoephedrine hydrochloride 3.75 MG/ML Oral Suspension [Zodryl DEC],R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,1088977,codeine phosphate 1 MG/ML / guaifenesin 20 MG/ML / pseudoephedrine hydrochloride 4 MG/ML Oral Suspension [Zodryl DEC],R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,1089023,codeine phosphate 1 MG/ML / guaifenesin 20 MG/ML / pseudoephedrine hydrochloride 4.29 MG/ML Oral Suspension [Zodryl DEC],R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,1089027,codeine phosphate 1 MG/ML / guaifenesin 20 MG/ML / pseudoephedrine hydrochloride 5 MG/ML Oral Suspension [Zodryl DEC],R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,1089030,codeine phosphate 1 MG/ML / guaifenesin 20 MG/ML / pseudoephedrine hydrochloride 6 MG/ML Oral Suspension [Zodryl DEC],R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,1089057,codeine phosphate 10 MG / guaifenesin 400 MG / pseudoephedrine hydrochloride 20 MG Oral Tablet [Ambifed-G CD],R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,1089060,codeine phosphate 10 MG / guaifenesin 400 MG / pseudoephedrine hydrochloride 30 MG Oral Tablet [Ambifed CD],R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,1090476,acetaminophen 250 MG / dextromethorphan hydrobromide 10 MG / guaifenesin 100 MG / pseudoephedrine hydrochloride 30 MG Oral Capsule,R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,1091331,dextromethorphan hydrobromide 4 MG/ML / guaifenesin 80 MG/ML / phenylephrine hydrochloride 2 MG/ML Oral Solution,R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,1095503,dextromethorphan hydrobromide 5 MG/ML / guaifenesin 50 MG/ML / phenylephrine hydrochloride 2.5 MG/ML Oral Solution,R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,1098647,dextromethorphan hydrobromide 2 MG/ML / guaifenesin 40 MG/ML / phenylephrine hydrochloride 1 MG/ML Oral Solution,R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
